confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,suspectedCount,suspectedCountIncr,provinceName
125,0,122,0,2,0,20200318,1,0,0,辽宁省
126,1,122,0,2,0,20200319,2,0,0,辽宁省
126,0,122,0,2,0,20200320,2,0,0,辽宁省
126,0,122,0,2,0,20200321,2,0,0,辽宁省
127,1,124,2,1,-1,20200322,2,0,0,辽宁省
127,0,124,0,1,0,20200323,2,0,0,辽宁省
127,0,124,0,1,0,20200324,2,0,0,辽宁省
127,0,124,0,1,0,20200325,2,0,0,辽宁省
128,1,124,0,2,1,20200326,2,0,0,辽宁省
131,3,124,0,5,3,20200327,2,0,0,辽宁省
134,3,124,0,8,3,20200328,2,0,0,辽宁省
136,2,124,0,10,2,20200329,2,0,0,辽宁省
139,3,124,0,13,3,20200330,2,0,0,辽宁省
140,1,124,0,14,1,20200331,2,0,0,辽宁省
140,0,124,0,14,0,20200401,2,0,0,辽宁省
141,1,124,0,15,1,20200402,2,0,0,辽宁省
141,0,125,1,14,-1,20200403,2,0,0,辽宁省
142,1,126,1,14,0,20200404,2,0,0,辽宁省
142,0,128,2,12,-2,20200405,2,0,0,辽宁省
144,2,130,2,12,0,20200406,2,0,0,辽宁省
144,0,131,1,11,-1,20200407,2,0,0,辽宁省
144,0,131,0,11,0,20200408,2,0,0,辽宁省
144,0,132,1,10,-1,20200409,2,0,0,辽宁省
145,1,133,1,10,0,20200410,2,0,0,辽宁省
145,0,136,3,7,-3,20200411,2,0,0,辽宁省
145,0,136,0,7,0,20200412,2,0,0,辽宁省
145,0,138,2,5,-2,20200413,2,0,0,辽宁省
145,0,138,0,5,0,20200414,2,0,0,辽宁省
145,0,138,0,5,0,20200415,2,0,0,辽宁省
146,1,140,2,4,-1,20200416,2,0,0,辽宁省
146,0,142,2,2,-2,20200417,2,0,0,辽宁省
146,0,142,0,2,0,20200418,2,0,0,辽宁省
146,0,143,1,1,-1,20200419,2,0,0,辽宁省
146,0,143,0,1,0,20200420,2,0,0,辽宁省
146,0,143,0,1,0,20200421,2,0,0,辽宁省
146,0,143,0,1,0,20200422,2,0,0,辽宁省
146,0,143,0,1,0,20200423,2,0,0,辽宁省
146,0,143,0,1,0,20200424,2,0,0,辽宁省
146,0,143,0,1,0,20200425,2,0,0,辽宁省
146,0,143,0,1,0,20200426,2,0,0,辽宁省
146,0,143,0,1,0,20200427,2,0,0,辽宁省
146,0,143,0,1,0,20200428,2,0,0,辽宁省
146,0,143,0,1,0,20200429,2,0,0,辽宁省
146,0,143,0,1,0,20200430,2,0,0,辽宁省
146,0,144,1,0,-1,20200501,2,0,0,辽宁省
146,0,144,0,0,0,20200502,2,0,0,辽宁省
146,0,144,0,0,0,20200503,2,0,0,辽宁省
146,0,144,0,0,0,20200504,2,0,0,辽宁省
146,0,144,0,0,0,20200505,2,0,0,辽宁省
146,0,144,0,0,0,20200506,2,0,0,辽宁省
146,0,144,0,0,0,20200507,2,0,0,辽宁省
146,0,144,0,0,0,20200508,2,0,0,辽宁省
146,0,144,0,0,0,20200509,2,0,0,辽宁省
147,1,144,0,1,1,20200510,2,0,0,辽宁省
147,0,144,0,1,0,20200511,2,0,0,辽宁省
147,0,144,0,1,0,20200512,2,0,0,辽宁省
149,2,144,0,3,2,20200513,2,0,0,辽宁省
149,0,144,0,3,0,20200514,2,0,0,辽宁省
149,0,144,0,3,0,20200515,2,0,0,辽宁省
149,0,144,0,3,0,20200516,2,0,0,辽宁省
149,0,144,0,3,0,20200517,2,0,0,辽宁省
149,0,144,0,3,0,20200518,2,0,0,辽宁省
149,0,144,0,3,0,20200519,2,0,0,辽宁省
149,0,144,0,3,0,20200520,2,0,0,辽宁省
149,0,144,0,3,0,20200521,2,0,0,辽宁省
149,0,144,0,3,0,20200522,2,0,0,辽宁省
149,0,144,0,3,0,20200523,2,0,0,辽宁省
149,0,145,1,2,-1,20200524,2,0,0,辽宁省
149,0,147,2,0,-2,20200525,2,0,0,辽宁省
149,0,147,0,0,0,20200526,2,0,0,辽宁省
149,0,147,0,0,0,20200527,2,0,0,辽宁省
149,0,147,0,0,0,20200528,2,0,0,辽宁省
149,0,147,0,0,0,20200529,2,0,0,辽宁省
149,0,147,0,0,0,20200530,2,0,0,辽宁省
149,0,147,0,0,0,20200531,2,0,0,辽宁省
149,0,147,0,0,0,20200601,2,0,0,辽宁省
149,0,147,0,0,0,20200602,2,0,0,辽宁省
149,0,147,0,0,0,20200603,2,0,0,辽宁省
149,0,147,0,0,0,20200604,2,0,0,辽宁省
149,0,147,0,0,0,20200605,2,0,0,辽宁省
149,0,147,0,0,0,20200606,2,0,0,辽宁省
149,0,147,0,0,0,20200607,2,0,0,辽宁省
149,0,147,0,0,0,20200608,2,0,0,辽宁省
149,0,147,0,0,0,20200609,2,0,0,辽宁省
149,0,147,0,0,0,20200610,2,0,0,辽宁省
149,0,147,0,0,0,20200611,2,0,0,辽宁省
149,0,147,0,0,0,20200612,2,0,0,辽宁省
151,2,147,0,2,2,20200613,2,0,0,辽宁省
151,0,147,0,2,0,20200614,2,0,0,辽宁省
152,1,147,0,3,1,20200615,2,0,0,辽宁省
152,0,147,0,3,0,20200616,2,0,0,辽宁省
152,0,147,0,3,0,20200617,2,0,0,辽宁省
153,1,147,0,4,1,20200618,2,0,0,辽宁省
153,0,147,0,4,0,20200619,2,0,0,辽宁省
153,0,147,0,4,0,20200620,2,0,0,辽宁省
154,1,147,0,5,1,20200621,2,0,0,辽宁省
154,0,147,0,5,0,20200622,2,0,0,辽宁省
154,0,147,0,5,0,20200623,2,0,0,辽宁省
154,0,147,0,5,0,20200624,2,0,0,辽宁省
154,0,147,0,5,0,20200625,2,0,0,辽宁省
154,0,147,0,5,0,20200626,2,0,0,辽宁省
154,0,147,0,5,0,20200627,2,0,0,辽宁省
155,1,147,0,6,1,20200628,2,0,0,辽宁省
155,0,147,0,6,0,20200629,2,0,0,辽宁省
155,0,148,1,5,-1,20200630,2,0,0,辽宁省
155,0,148,0,5,0,20200701,2,0,0,辽宁省
156,1,148,0,6,1,20200702,2,0,0,辽宁省
156,0,149,1,5,-1,20200703,2,0,0,辽宁省
156,0,150,1,4,-1,20200704,2,0,0,辽宁省
157,1,150,0,5,1,20200705,2,0,0,辽宁省
159,2,150,0,7,2,20200706,2,0,0,辽宁省
159,0,150,0,7,0,20200707,2,0,0,辽宁省
162,3,150,0,10,3,20200708,2,0,0,辽宁省
163,1,150,0,11,1,20200709,2,0,0,辽宁省
164,1,150,0,12,1,20200710,2,0,0,辽宁省
164,0,150,0,12,0,20200711,2,0,0,辽宁省
164,0,150,0,12,0,20200712,2,0,0,辽宁省
164,0,150,0,12,0,20200713,2,0,0,辽宁省
164,0,150,0,12,0,20200714,2,0,0,辽宁省
164,0,150,0,12,0,20200715,2,0,0,辽宁省
164,0,151,1,11,-1,20200716,2,0,0,辽宁省
164,0,152,1,10,-1,20200717,2,0,0,辽宁省
164,0,153,1,9,-1,20200718,2,0,0,辽宁省
164,0,154,1,8,-1,20200719,2,0,0,辽宁省
164,0,156,2,6,-2,20200720,2,0,0,辽宁省
165,1,158,2,5,-1,20200722,2,0,0,辽宁省
176,11,159,1,15,10,20200724,2,0,0,辽宁省
189,13,159,0,28,13,20200725,2,0,0,辽宁省
203,14,160,1,41,13,20200726,2,0,0,辽宁省
209,6,160,0,47,6,20200727,2,0,0,辽宁省
217,8,160,0,55,8,20200728,2,0,0,辽宁省
222,5,160,0,60,5,20200729,2,0,0,辽宁省
233,11,160,0,71,11,20200730,2,0,0,辽宁省
241,8,160,0,79,8,20200731,2,0,0,辽宁省
244,3,160,0,82,3,20200801,2,0,0,辽宁省
253,9,160,0,91,9,20200802,2,0,0,辽宁省
255,2,160,0,93,2,20200803,2,0,0,辽宁省
255,0,160,0,93,0,20200804,2,0,0,辽宁省
259,4,165,5,92,-1,20200806,2,0,0,辽宁省
259,0,168,3,89,-3,20200807,2,0,0,辽宁省
259,0,174,6,83,-6,20200808,2,0,0,辽宁省
261,2,181,7,78,-5,20200809,2,0,0,辽宁省
261,0,186,5,73,-5,20200810,2,0,0,辽宁省
261,0,202,16,57,-16,20200812,2,0,0,辽宁省
261,0,207,5,52,-5,20200813,2,0,0,辽宁省
261,0,220,13,39,-13,20200814,2,0,0,辽宁省
261,0,226,6,33,-6,20200815,2,0,0,辽宁省
261,0,227,1,32,-1,20200816,2,0,0,辽宁省
261,0,230,3,29,-3,20200817,2,0,0,辽宁省
261,0,232,2,27,-2,20200818,2,0,0,辽宁省
261,0,245,13,14,-13,20200820,2,0,0,辽宁省
261,0,245,0,14,0,20200821,2,0,0,辽宁省
261,0,248,3,11,-3,20200822,2,0,0,辽宁省
261,0,250,2,9,-2,20200823,2,0,0,辽宁省
262,1,253,3,7,-2,20200824,2,0,0,辽宁省
262,0,254,1,6,-1,20200825,2,0,0,辽宁省
262,0,254,0,6,0,20200826,2,0,0,辽宁省
262,0,256,2,4,-2,20200827,2,0,0,辽宁省
262,0,258,2,2,-2,20200828,2,0,0,辽宁省
262,0,259,1,1,-1,20200829,2,0,0,辽宁省
262,0,259,0,1,0,20200830,2,0,0,辽宁省
262,0,259,0,1,0,20200831,2,0,0,辽宁省
263,1,259,0,2,1,20200901,2,0,0,辽宁省
263,0,259,0,2,0,20200902,2,0,0,辽宁省
263,0,259,0,2,0,20200903,2,0,0,辽宁省
263,0,259,0,2,0,20200904,2,0,0,辽宁省
263,0,259,0,2,0,20200905,2,0,0,辽宁省
263,0,259,0,2,0,20200906,2,0,0,辽宁省
263,0,260,1,1,-1,20200907,2,0,0,辽宁省
263,0,260,0,1,0,20200909,2,0,0,辽宁省
264,1,260,0,2,1,20200910,2,0,0,辽宁省
264,0,260,0,2,0,20200911,2,0,0,辽宁省
264,0,261,1,1,-1,20200913,2,0,0,辽宁省
264,0,261,0,1,0,20200914,2,0,0,辽宁省
264,0,262,1,0,-1,20200915,2,0,0,辽宁省
